zpid,city,state,homeStatus,streetAddress,zipcode,bedrooms,bathrooms,price,longitude,latitude,homeType,lotSize,zestimate,rentZestimate,dateSoldString,taxAssessedValue,taxAssessedYear,parcelId
87958744,Chesterfield,NJ,OTHER,290 Sykesville Rd,08515,4.0,4.0,798800,-74.626785,40.0819,SINGLE_FAMILY,28641.0,798800.0,5305,2006-06-01,454400.0,2022.0,03070110200000001601
46816833,Jupiter,FL,OTHER,1420 Ocean Way APT 24A,33477,3.0,3.0,619500,-80.069595,26.91804,SINGLE_FAMILY,1690.0,619500.0,3992,2001-11-09,351841.0,2023.0,30434108170000241
44279702,Miami,FL,OTHER,10754 SW 118th St,33176,3.0,2.0,926700,-80.36942,25.658976,SINGLE_FAMILY,22498.0,926700.0,5500,1997-02-14,248771.0,2023.0,3050070040920
30706475,Brooklyn,NY,OTHER,1244 76th St,11228,,,1259100,-74.00928,40.620163,SINGLE_FAMILY,2000.0,1259100.0,3335,2018-03-15,64740.0,2023.0,062320025
59933872,Decatur,GA,OTHER,4422 Wesley Meadows Dr,30035,3.0,3.0,296900,-84.20908,33.725685,SINGLE_FAMILY,21780.0,296900.0,1997,2001-02-21,102840.0,2023.0,1515901205
21735189,Norman,OK,OTHER,1501 Peach Tree Ln,73071,3.0,2.0,190900,-97.40254,35.200024,SINGLE_FAMILY,7440.0,190900.0,1450,2019-06-19,14264.0,2023.0,NC29EARD137001
962243,Birmingham,AL,OTHER,4909 6th Ave S,35222,2.0,2.0,322600,-86.75762,33.52937,SINGLE_FAMILY,9400.0,322600.0,2278,2013-11-20,22920.0,2022.0,2300282017002000
295375214,Norfolk,MA,OTHER,240 Dedham St,02056,,1.0,1322200,-71.302345,42.090317,SINGLE_FAMILY,231739.0,1322200.0,3499,2005-01-07,945200.0,2023.0,NORFM0019B0069L0032
82576447,Ellensburg,WA,OTHER,905 W Cascade Ct UNIT 32,98926,,2.0,153800,-120.56186,47.00287,SINGLE_FAMILY,924.0,153800.0,635,2012-05-18,7730.0,2022.0,17650
249504297,Kings Mountain,NC,OTHER,527 Bell Rd,28086,,,455900,-81.41235,35.283054,SINGLE_FAMILY,150412.0,455900.0,1350,2019-03-29,275522.0,2023.0,59162
102147082,Rutherfordton,NC,OTHER,234 Joyces Trl,28139,3.0,4.0,428900,-81.88025,35.21987,SINGLE_FAMILY,174240.0,428900.0,2185,2016-08-05,325900.0,2023.0,1300642
337000950,Elkhorn,NE,RECENTLY_SOLD,5509 S 208th Ct,68022,3.0,3.0,285000,-96.24241,41.201733,TOWNHOUSE,1873.0,293600.0,2182,2023-07-28,192500.0,2023.0,2139800166
72469323,Cordova,TN,OTHER,10415 Mabry Mill Rd,38016,4.0,4.0,432300,-89.7151,35.166874,SINGLE_FAMILY,18208.0,432300.0,2813,2006-05-22,80650.0,2023.0,D0210EA00047
45805123,Key Largo,FL,OTHER,104500 Overseas Hwy APT A101,33037,3.0,2.0,1238900,-80.392845,25.151327,CONDO,345995.0,1238900.0,4781,2011-03-21,710368.0,2023.0,00085050000100
46115702,Orlando,FL,OTHER,2523 Sandy Ln,32818,3.0,1.5,288300,-81.47107,28.577183,SINGLE_FAMILY,10124.0,288300.0,1986,2012-10-24,82687.0,2023.0,282213805702270
25019863,Fremont,CA,OTHER,929 Gurnard Ter,94536,4.0,3.5,1915200,-121.973366,37.561806,SINGLE_FAMILY,3789.0,1915200.0,4500,2014-07-21,977521.0,2023.0,507793136
113740363,Alexander City,AL,OTHER,876 11th Ave N,35010,4.0,2.0,220200,-85.939575,32.95323,SINGLE_FAMILY,87120.0,220200.0,1599,2016-09-27,15280.0,2023.0,620508271001014000
7698299,Glendale,AZ,OTHER,11042 N 61st Ave,85304,5.0,3.0,525700,-112.19068,33.585697,SINGLE_FAMILY,9927.0,525700.0,3005,2020-03-27,35320.0,2023.0,14302018
25017129,Fremont,CA,OTHER,38791 Tyson Ln,94536,3.0,2.5,1774300,-121.97453,37.56188,SINGLE_FAMILY,3746.0,1774300.0,4140,1997-02-27,500601.0,2023.0,50740251
104465133,Nashville,TN,OTHER,1216 Scarcroft Ln,37221,3.0,3.0,467300,-86.99074,36.074413,SINGLE_FAMILY,8712.0,467300.0,2557,2019-08-19,77175.0,2023.0,141050A21300CO
87626032,Aurora,CO,OTHER,2075 Emporia St,80010,2.0,1.0,406000,-104.87436,39.748848,SINGLE_FAMILY,6534.0,406000.0,2485,2018-10-26,28890.0,2023.0,0182334125015
45452697,Fort Myers,FL,OTHER,698 Astarias Cir,33919,3.0,2.0,422000,-81.90601,26.562578,SINGLE_FAMILY,11630.0,422000.0,3249,2004-08-04,153714.0,2023.0,164524040000B0390
47588571,North Port,FL,SOLD,501 Fleetwood St,34287,2.0,2.0,122500,-82.26965,27.039347,MANUFACTURED,5333.0,139200.0,1550,2022-03-09,79700.0,2023.0,0790013291
18117304,Palm Springs,CA,OTHER,488 W Rosa Parks Rd,92262,4.0,2.0,395100,-116.55219,33.86342,SINGLE_FAMILY,8276.0,395100.0,2900,2016-08-31,133857.0,2023.0,669395021
24536618,Clawson,MI,OTHER,73 W Elmwood Ave,48017,3.0,1.0,280800,-83.14801,42.54028,SINGLE_FAMILY,5706.0,280800.0,1922,2002-02-27,129320.0,2023.0,2033426015
28070545,Houston,TX,OTHER,8527 Mobud Dr,77036,4.0,2.0,299800,-95.53595,29.701996,SINGLE_FAMILY,9369.0,299800.0,2163,2019-07-10,286798.0,2023.0,0933160000001
14370293,Kennesaw,GA,OTHER,2176 Dresden Grn NW,30144,3.0,3.0,362700,-84.610565,34.05028,SINGLE_FAMILY,,362700.0,1949,1996-06-18,113172.0,2022.0,20006200690
92319030,Marion,WI,OTHER,W11726 Swamp Rd,54950,3.0,2.0,199700,-88.840866,44.679623,SINGLE_FAMILY,24000.0,199700.0,1583,2016-03-24,114300.0,2022.0,036314400060
82049133,Jacksonville,FL,OTHER,8550 Argyle Business Loop UNIT 1804,32244,2.0,3.0,182500,-81.74716,30.192408,CONDO,225.0,182500.0,1599,2015-02-27,74813.0,2023.0,1007053282
317211953,Ponchatoula,LA,OTHER,41644 Nakiah Dr,70454,4.0,2.0,252300,-90.25804,30.447569,SINGLE_FAMILY,43560.0,252300.0,1893,2020-01-29,17177.0,2021.0,6445284
2053888137,Ontario,CA,RECENTLY_SOLD,5060 E Ferguson Privado,91762,3.0,3.0,656528,-117.58265,33.981617,CONDO,,664900.0,3200,2024-03-21,,,
117625383,Greenwich,OH,OTHER,1201 State Route 162 E,44855,2.0,1.0,177900,-82.5443,41.10244,SINGLE_FAMILY,122403.0,177900.0,950,2000-12-06,46610.0,2022.0,110010010150300
81546779,Grand Blanc,MI,SOLD,5564 Old Franklin Rd,48439,4.0,2.0,249900,-83.60579,42.95531,SINGLE_FAMILY,13503.0,289200.0,2051,2022-06-23,117400.0,2023.0,1202504015
13644335,Fountain,CO,OTHER,1575 Leigh Ln,80817,3.0,1.0,323100,-104.731834,38.728306,SINGLE_FAMILY,6300.0,323100.0,1700,2002-06-27,15660.0,2022.0,6524305011
23619360,Bellingham,WA,OTHER,3028 Elm St,98225,1.0,1.0,456800,-122.48803,48.77055,SINGLE_FAMILY,4791.0,456800.0,1500,2003-07-02,458485.0,2023.0,3802245193930000
38854686,Flemington,NJ,OTHER,11 Orchard Dr,08822,4.0,2.0,620000,-74.87938,40.50074,SINGLE_FAMILY,56627.0,620000.0,3499,2014-02-19,390100.0,2023.0,2100054000000037
36514234,Baltimore,MD,OTHER,2311 Winchester St,21216,,1.0,95100,-76.65439,39.30143,SINGLE_FAMILY,2352.0,95100.0,1650,1994-06-13,45000.0,2023.0,16232353031
57492508,Plainville,MA,OTHER,42 George St,02762,3.0,1.0,545400,-71.31653,42.011993,SINGLE_FAMILY,30056.0,545400.0,3399,2005-06-27,390200.0,2023.0,PLAIM00007B0000L058A
38292059,Pennsauken,NJ,OTHER,7781 Wyndam Rd,08109,4.0,2.0,335000,-75.03581,39.96978,SINGLE_FAMILY,7000.0,335000.0,2949,1998-11-24,166100.0,2023.0,2702404000000013
69031637,Nipomo,CA,OTHER,890 Prosperity Way,93444,4.0,2.0,831900,-120.49584,35.032066,SINGLE_FAMILY,10635.0,831900.0,3587,2010-05-04,459044.0,2023.0,092139019
41126713,Nashville,TN,OTHER,4402 Westlawn Dr,37209,4.0,1.0,646200,-86.83936,36.1395,SINGLE_FAMILY,7405.0,646200.0,2857,1993-10-08,111225.0,2023.0,10308006700
36253775,Baltimore,MD,OTHER,7913 Cantwell Rd,21244,3.0,2.0,364900,-76.78287,39.310574,SINGLE_FAMILY,11324.0,364900.0,2194,2009-12-04,230500.0,2023.0,012200005459
47649408,Geneva,FL,OTHER,500 Winona Dr,32732,3.0,2.0,480900,-81.08978,28.74723,SINGLE_FAMILY,217669.0,480900.0,2331,1993-01-01,134184.0,2023.0,1020323AE004F0000
75592053,Shawnee,KS,OTHER,6209 Cottonwood Dr,66216,3.0,2.5,321500,-94.74797,39.015823,SINGLE_FAMILY,9583.0,321500.0,1895,2013-09-20,32729.0,2023.0,QP443000010010
329768951,Carbondale,CO,SOLD,216 Lewies Ln,81623,3.0,2.25,740000,-107.21149,39.394123,TOWNHOUSE,2352.0,1073800.0,4858,2021-07-30,43790.0,2022.0,246303242009
66830814,Kansas City,MO,OTHER,101 E 126th St,64145,4.0,4.0,505500,-94.59358,38.898476,SINGLE_FAMILY,10019.0,505500.0,3072,2017-04-06,68590.0,2022.0,65820073100000000
19143254,Ahwahnee,CA,PENDING,59260 Road 601,93601,3.0,2.0,430000,-119.72466,37.411045,SINGLE_FAMILY,217364.0,,2299,2021-06-15,392230.0,2023.0,055380026000
86601763,Mansfield,OH,OTHER,1522 Paradise View Rd,44905,5.0,3.0,298000,-82.45207,40.79622,SINGLE_FAMILY,53578.0,298000.0,1999,2010-10-26,58240.0,2022.0,0211701012001
55201706,Auburn,WA,OTHER,1129 61st St SE #D-16,98092,2.0,2.0,354800,-122.21381,47.253048,CONDO,287609.0,354800.0,2100,2019-05-22,288200.0,2023.0,9003560140
68975873,Myrtle Beach,SC,OTHER,642 Tidal Point Ln,29579,4.0,3.0,397900,-78.950516,33.703293,SINGLE_FAMILY,10890.0,397900.0,2500,2005-09-06,230115.0,2023.0,42616010050
17974928,Hemet,CA,OTHER,597 Toledo Dr,92545,2.0,2.0,268500,-116.989975,33.755592,SINGLE_FAMILY,3920.0,268500.0,1800,2019-05-20,152250.0,2023.0,448383012
123829874,Kittanning,PA,OTHER,517 N Jefferson St,16201,6.0,4.5,233900,-79.52531,40.81948,SINGLE_FAMILY,7536.0,233900.0,3900,2016-09-15,40290.0,2023.0,220040856
65053475,Charlotte,NC,SOLD,415 French St,28216,4.0,2.0,400000,-80.85738,35.24708,SINGLE_FAMILY,5227.0,469300.0,1986,2022-09-26,385800.0,2023.0,06903328
70480230,Tinley Park,IL,SOLD,6810 Zurich Ct,60477,2.0,3.0,270000,-87.785065,41.55658,TOWNHOUSE,,290800.0,2650,2022-09-23,15038.0,2022.0,31061040131057
331286635,Westfield,NC,OTHER,1794 Ray Loop,27053,2.0,2.0,96500,-80.29999,36.49176,SINGLE_FAMILY,114127.0,96500.0,976,2007-05-18,37400.0,2022.0,6010709638
30316011,Springville,NY,SOLD,42 Pearl St,14141,3.0,2.0,167000,-78.66476,42.50742,SINGLE_FAMILY,14448.0,224400.0,2199,2021-10-14,52000.0,2023.0,1438013352000003007210
104011373,Helena,AL,OTHER,401 River Oaks Ln,35080,,2.5,400100,-86.866394,33.300587,SINGLE_FAMILY,16901.0,400100.0,1998,2007-05-23,34200.0,2023.0,134170008007000
57854178,Cobalt,CT,OTHER,27 Oakum Dock Rd,06414,2.0,2.0,494800,-72.56139,41.559498,SINGLE_FAMILY,80586.0,494800.0,2822,2020-11-12,229830.0,2023.0,EHAMM01B9AL1B
14879336,Lula,GA,OTHER,5608 McLeod St,30554,3.0,1.5,243400,-83.66684,34.38197,SINGLE_FAMILY,32234.0,243400.0,1649,1994-09-07,77680.0,2022.0,15006A010008A
39796630,Wayne,NJ,OTHER,12 N Jersey Ln,07470,,,1111700,-74.22164,40.958645,SINGLE_FAMILY,46434.0,1111700.0,4094,1998-05-20,464700.0,2023.0,1403100000000009
6164818,Charlotte,NC,OTHER,9822 Alexander Glen Dr,28262,4.0,2.5,374600,-80.72939,35.31697,SINGLE_FAMILY,12605.0,374600.0,2252,1996-12-03,365500.0,2023.0,04938117
68520916,Alexandria,VA,OTHER,8166 Bianca Pl,22309,3.0,2.0,608000,-77.09947,38.736233,TOWNHOUSE,143268832.0,608000.0,3399,2015-01-01,534530.0,2023.0,1014340008
61285742,Rancho Mirage,CA,OTHER,59 Via Del Rossi,92270,3.0,3.0,863900,-116.44034,33.82381,SINGLE_FAMILY,7841.0,863900.0,3994,2014-03-26,532564.0,2023.0,670450016
10274048,Philadelphia,PA,OTHER,883 W Walnut Ln,19144,3.0,2.0,322200,-75.1961,40.03321,SINGLE_FAMILY,3515.0,322200.0,2314,1999-10-13,302100.0,2023.0,213086800
58015684,Waterbury,CT,OTHER,84 Oldham Ave,06705,3.0,2.0,258000,-72.990746,41.55688,SINGLE_FAMILY,7405.0,258000.0,2328,2020-11-16,117950.0,2023.0,WATEM0283B0428L0052
91955878,Delta,OH,OTHER,14546 State Route 109,43515,5.0,2.0,219700,-84.03546,41.67856,SINGLE_FAMILY,116304.0,219700.0,2428,1998-10-09,39000.0,2022.0,2204314000000
11955703,Provo,UT,OTHER,267 E 500 N APT 67,84606,2.0,1.0,372200,-111.65373,40.240658,CONDO,435.0,372200.0,1012,2014-01-06,259700.0,2020.0,540670013
171396918,South Fulton,GA,OTHER,6625 Beaver Creek Trl,30349,4.0,2.5,351800,-84.48989,33.57998,SINGLE_FAMILY,5501.0,351800.0,2434,2020-12-18,142960.0,2023.0,130130LL1740
82057740,Cutler Bay,FL,OTHER,22301 SW 88th Pl #3043,33190,3.0,2.0,317400,-80.33392,25.559315,CONDO,1.0,317400.0,2729,2017-05-10,185614.0,2023.0,3660160230440
194743338,Madison,SD,OTHER,104 NW 5th St,57042,4.0,0.0,201900,-97.11435,44.010513,SINGLE_FAMILY,310365000.0,201900.0,1294,2017-04-28,118700.0,2022.0,212550000001010
52671776,Egg Harbor Township,NJ,OTHER,605 Central Ave,08234,4.0,3.0,490900,-74.593124,39.370274,SINGLE_FAMILY,14500.0,490900.0,3699,2016-10-07,265600.0,2023.0,080540100000005438
104236731,Port Orange,FL,SOLD,6909 Vintage Ln,32128,3.0,2.0,475000,-81.02891,29.05026,SINGLE_FAMILY,10584.0,500100.0,2600,2022-10-12,355051.0,2023.0,730608000430
33266008,Lisbon,OH,OTHER,14410 E Liverpool Rd,44432,3.0,1.0,184900,-80.6469,40.69091,SINGLE_FAMILY,43560.0,184900.0,1294,2019-04-05,33570.0,2022.0,4000018000
25067501,Pleasanton,CA,OTHER,7777 Fairbrook Ct,94588,4.0,2.0,1986300,-121.92305,37.682594,SINGLE_FAMILY,13110.0,1986300.0,4600,1997-07-01,544976.0,2023.0,941104945
141781341,Las Cruces,NM,OTHER,4484 Maricopa Cir,88011,4.0,3.0,425200,-106.72475,32.348827,SINGLE_FAMILY,8494.0,425200.0,2100,2017-11-17,91000.0,2023.0,4010132292371
46758279,Delray Beach,FL,OTHER,14565 Elmhurst Dr,33445,,2.0,117700,-80.11506,26.460514,MANUFACTURED,2787.0,117700.0,735,2018-12-14,64948.0,2023.0,12424613040000630
52766270,Pharr,TX,OTHER,305 Ashley Way,78577,2.0,2.0,169500,-98.184494,26.164587,SINGLE_FAMILY,3998.0,169500.0,1500,2019-08-15,144607.0,2023.0,P717002009000300
80693425,Pendleton,IN,OTHER,7427 S 150 W,46064,3.0,1.0,235100,-85.70257,39.997772,SINGLE_FAMILY,54014.0,235100.0,1234,2017-06-30,146300.0,2023.0,481423200012000012
4514254,Naperville,IL,SOLD,931 W Bailey Rd,60565,5.0,3.0,625000,-88.16043,41.743366,SINGLE_FAMILY,10698.0,690100.0,4463,2023-06-09,166080.0,2022.0,0725304031
98942337,Milledgeville,GA,OTHER,1823 Holly Hill Rd,31061,3.0,2.0,210300,-83.237076,33.106922,SINGLE_FAMILY,20037.0,210300.0,1605,1995-07-17,61808.0,2022.0,M76136
73662829,Louisville,KY,OTHER,308 Franck Ave,40206,3.0,2.0,453700,-85.69481,38.250946,SINGLE_FAMILY,3484.0,453700.0,2940,2020-11-25,324900.0,2020.0,071D00470000
45526621,Cape Coral,FL,OTHER,2213 SE 8th Pl,33990,3.0,2.0,402000,-81.9572,26.609915,SINGLE_FAMILY,10018.0,402000.0,2582,2017-03-15,216029.0,2023.0,304424C4008180070
1248859,Indianapolis,IN,RECENTLY_SOLD,6206 N Park Ave,46220,3.0,2.0,461000,-86.149284,39.8685,SINGLE_FAMILY,8276.0,461100.0,2935,2024-07-02,419200.0,2023.0,490601179002000801
64705529,Riverview,FL,SOLD,12441 Foxmoor Peak Dr,33579,2.0,3.0,250000,-82.3308,27.812824,TOWNHOUSE,1106.0,260700.0,1875,2022-12-17,117967.0,2022.0,U05312079C00000100002.0
42298138,Memphis,TN,OTHER,3063 Lauren Dr,38133,3.0,2.0,276500,-89.82076,35.20936,SINGLE_FAMILY,9104.0,276500.0,1949,2016-07-08,45225.0,2023.0,B0157FF00028
16430554,Thousand Oaks,CA,OTHER,3063 Espana Ln,91362,4.0,3.0,1215000,-118.82028,34.21371,SINGLE_FAMILY,3994.0,1215000.0,4999,2017-01-08,546571.0,2023.0,5690160165
57400670,Trumbull,CT,SOLD,40 Doris St,06611,4.0,3.0,490000,-73.23542,41.281857,SINGLE_FAMILY,23086.0,702800.0,3870,2022-12-06,287140.0,2023.0,389933
284883366,Lake Stevens,WA,OTHER,2121 101st Dr SE,98258,4.0,3.0,928000,-122.09541,47.976543,SINGLE_FAMILY,4792.0,928000.0,3527,2021-03-11,797100.0,2023.0,01173900003600
40830222,Maryville,TN,OTHER,3035 Piney Level Rd,37803,3.0,2.0,509100,-83.90035,35.74371,SINGLE_FAMILY,119354.0,509100.0,2500,2021-01-06,93075.0,2023.0,05920704000
24453798,Commerce Township,MI,OTHER,1965 Wild Bird Aly,48390,3.0,2.5,629900,-83.463486,42.56113,SINGLE_FAMILY,87120.0,629900.0,4065,1998-09-28,314810.0,2023.0,1723426010
13404556,Denver,CO,OTHER,5564 E Custer Pl,80246,3.0,3.0,634200,-104.92273,39.705948,SINGLE_FAMILY,7150.0,634200.0,3140,2017-07-11,40950.0,2023.0,0618105014000
34324274,Cincinnati,OH,SOLD,5472 Dengail Dr,45238,3.0,2.0,234000,-84.62577,39.110023,SINGLE_FAMILY,7753.0,254800.0,1895,2023-05-17,69440.0,2023.0,5400063052500
2057645913,Cameron,OK,RECENTLY_SOLD,22590 Pecan Ln,74932,3.0,2.0,149000,-94.46563,35.195675,MANUFACTURED,365207.0,154400.0,1464,2023-09-21,,,R0800408N27E008800
21412838,El Monte,CA,OTHER,12331 Klingerman St,91732,3.0,1.0,742000,-118.0226,34.050415,SINGLE_FAMILY,14404.0,742000.0,2949,1995-08-31,218467.0,2023.0,8108011010
33297646,Enon,OH,RECENTLY_SOLD,191 Western Ave,45323,3.0,1.0,202000,-83.93193,39.875122,SINGLE_FAMILY,20473.0,204600.0,1429,2024-05-01,43050.0,2023.0,2100600031314005
29903799,Mayville,NY,OTHER,6391 Horseshoe Bnd,14757,4.0,2.0,406700,-79.47595,42.26185,SINGLE_FAMILY,16988.0,406700.0,2640,2017-11-14,262000.0,2023.0,06288924613322
51092786,Canton,GA,OTHER,1115 Honeysuckle Dr,30114,4.0,3.0,499500,-84.5144,34.2599,SINGLE_FAMILY,43560.0,499500.0,2616,2019-02-15,200140.0,2023.0,14N16A133
49293184,Lakewood,WA,OTHER,8804 Frances Folsom St SW,98498,3.0,2.0,1439800,-122.554085,47.139446,SINGLE_FAMILY,17498.0,1439800.0,5985,2006-12-05,1155900.0,2023.0,6385300380
86055062,Meeker,OK,OTHER,341365 E Country Meadows Dr,74855,3.0,2.0,211300,-96.92348,35.46395,SINGLE_FAMILY,43560.0,211300.0,1500,2008-01-09,12879.0,2023.0,913000000014000000
157232294,Springboro,OH,OTHER,172 Willow Grove Dr,45066,4.0,2.5,555800,-84.2103,39.582413,SINGLE_FAMILY,10018.0,555800.0,2984,2016-11-02,123665.0,2022.0,04031660170
215088571,Glendale,KY,OTHER,138 E Main St,42740,1.0,3.0,275900,-85.9067,37.60176,SINGLE_FAMILY,10019.0,275900.0,2104,2008-02-08,215000.0,2020.0,1903001005
40115152,Phillipsburg,NJ,OTHER,290 Washington St,08865,3.0,1.5,198500,-75.193756,40.68861,SINGLE_FAMILY,827.0,198500.0,2034,2021-03-24,47600.0,2023.0,1901411000000018
39208767,Sewaren,NJ,OTHER,28 Bailey Pl,07077,4.0,3.0,585700,-74.26031,40.557476,SINGLE_FAMILY,7649.0,585700.0,3999,2017-09-29,81900.0,2023.0,2500688000000013
331571409,Dacula,GA,OTHER,1881 Cobblefield Cir,30019,5.0,4.0,513100,-83.865685,33.905884,SINGLE_FAMILY,8276.0,513100.0,3118,2021-04-30,194560.0,2023.0,5261409
73245307,Carmel,IN,OTHER,14076 Springmill Ponds Cir,46032,5.0,4.0,662200,-86.16162,39.998257,SINGLE_FAMILY,17424.0,662200.0,4056,2016-08-30,556000.0,2023.0,290923108011000018
4323253,Chicago Heights,IL,OTHER,135 N Floyd Ln,60411,3.0,1.5,230000,-87.6418,41.532047,SINGLE_FAMILY,6000.0,230000.0,2199,2016-05-20,14402.0,2022.0,3208417009
34048993,Columbus,OH,OTHER,2776 W Dublin Granville Rd,43235,9.0,9.0,1783600,-83.06398,40.09194,SINGLE_FAMILY,93173.0,1783600.0,9974,2002-04-19,562320.0,2023.0,21300046400
48626009,Portland,OR,OTHER,7625 SW Copel St,97225,3.0,3.0,807600,-122.75516,45.500786,SINGLE_FAMILY,9583.0,807600.0,3847,2016-08-26,324280.0,2023.0,1S112AB05800
5337509,Wilmington,IL,OTHER,1545 S Water St,60481,3.0,2.0,262100,-88.13453,41.291893,SINGLE_FAMILY,123710.0,262100.0,2027,2017-05-26,65910.0,2022.0,0317364000530000
72551776,San Ramon,CA,OTHER,5231 Pembroke Way,94582,4.0,4.0,2398300,-121.89222,37.74706,SINGLE_FAMILY,6000.0,2398300.0,6516,2017-02-08,1433437.0,2023.0,2235500184
37237451,Germantown,MD,OTHER,12949 Climbing Ivy Dr,20874,,2.5,388600,-77.26884,39.165264,TOWNHOUSE,2312.0,388600.0,2500,1983-04-28,270900.0,2023.0,0902154147
14823000,Suwanee,GA,OTHER,430 Fosters Mill Ln,30024,3.0,2.5,459600,-84.04486,34.01188,SINGLE_FAMILY,1829520.0,459600.0,2600,2017-05-12,155760.0,2023.0,7127330
99372591,Bonney Lake,WA,OTHER,13522 188th Ave E,98391,3.0,2.5,708700,-122.180695,47.132412,SINGLE_FAMILY,5623.0,708700.0,3399,2013-07-17,586500.0,2023.0,7002260380
57902723,East Haven,CT,OTHER,17 Bretton St,06512,8.0,3.0,476600,-72.886086,41.275204,SINGLE_FAMILY,7405.0,476600.0,2941,2019-08-05,207620.0,2023.0,EHAVM180B2307L014
80118002,Woodinville,WA,OTHER,20341 134th Ave NE,98072,4.0,3.5,1435000,-122.16256,47.775345,SINGLE_FAMILY,3598.0,1435000.0,4905,2018-06-20,1053000.0,2023.0,2738640130
88792201,Gilbert,AZ,OTHER,3496 E Lafayette Ave,85298,5.0,3.0,596900,-111.714165,33.221996,SINGLE_FAMILY,6473.0,596900.0,2781,2018-05-09,42620.0,2023.0,30479900
339885734,Fuquay Varina,NC,SOLD,294 Lambert Ln,27526,4.0,3.0,520000,-78.786194,35.532658,SINGLE_FAMILY,17424.0,545000.0,2476,2023-03-08,470015.0,2023.0,080664011114
39300608,Manalapan,NJ,RECENTLY_SOLD,50 Dortmunder Drive,07726,4.0,4.0,582500,-74.35426,40.311092,TOWNHOUSE,7405.0,594300.0,4870,2024-04-22,463300.0,2023.0,280300300000002801
40804636,Shelbyville,TN,SOLD,310 Crest Dr,37160,4.0,2.0,390000,-86.46498,35.462753,SINGLE_FAMILY,45302.0,417600.0,2749,2022-12-07,67530.0,2023.0,099H A 01800 000
48960953,Auburn,WA,RECENTLY_SOLD,1809 C Street SE,98002,4.0,4.0,550000,-122.226204,47.29219,MULTI_FAMILY,12937.0,752400.0,3497,2024-01-19,566000.0,2023.0,5422400070
9873200,Norristown,PA,OTHER,407 Walnut St,19401,2.0,1.5,141500,-75.3366,40.112724,SINGLE_FAMILY,871.0,141500.0,1999,2000-04-06,37800.0,2023.0,130037572008
23772743,Grand Rapids,MI,OTHER,1526 Hamilton Ave NW,49504,4.0,1.0,205200,-85.67978,42.99067,SINGLE_FAMILY,3790.0,205200.0,1994,2009-02-06,55800.0,2021.0,411313328011
125970171,Evans,GA,SOLD,1002 Winding Trl,30809,5.0,3.0,415000,-82.20403,33.562695,SINGLE_FAMILY,16988.0,478700.0,2916,2021-11-05,461943.0,2023.0,059A399
37280079,Silver Spring,MD,OTHER,8905 Walden Rd,20901,3.0,2.0,663400,-77.002205,39.002487,SINGLE_FAMILY,9753.0,663400.0,3284,2021-06-17,541333.0,2023.0,1301009040
195175240,Easley,SC,OTHER,103 Hibiscus Dr,29642,4.0,3.0,456100,-82.54513,34.78802,SINGLE_FAMILY,22566.0,456100.0,2700,2013-06-07,10290.0,2022.0,1870402007
87020052,Knoxville,IA,OTHER,807 Carle St,50138,3.0,1.5,206400,-93.111565,41.3122,SINGLE_FAMILY,8400.0,206400.0,1494,2011-05-26,198080.0,2023.0,1060600000
5782869,Walkertown,NC,OTHER,5113 Yukon Rd,27051,3.0,1.5,250200,-80.200554,36.17604,SINGLE_FAMILY,20037.0,250200.0,1794,2020-08-07,136500.0,2023.0,6848556067000
42477064,Sevierville,TN,OTHER,135 Overlook Dr,37876,5.0,4.0,1146100,-83.57769,35.910664,SINGLE_FAMILY,284882.0,1146100.0,5977,2019-09-05,146550.0,2023.0,02702530000
15033496,Cheyenne,WY,OTHER,1007 Cahill Dr,82001,4.0,2.0,334800,-104.76456,41.134846,SINGLE_FAMILY,7405.0,334800.0,2194,2021-02-26,25224.0,2023.0,14663430501800
87888178,Loveland,OH,OTHER,6331 Ashford Dr,45140,5.0,3.0,457500,-84.22234,39.2092,SINGLE_FAMILY,8276.0,457500.0,2941,2018-07-13,142040.0,2023.0,182403B426
112086734,New York,NY,OTHER,425 W 53rd St APT 407,10019,2.0,1.0,1145700,-73.98843,40.766014,APARTMENT,,1145700.0,4999,2010-11-09,206229.0,2023.0,010631136
333880529,Dixon,IL,RECENTLY_SOLD,1527 Eadens Pl,61021,2.0,1.0,189000,-89.501335,41.840767,CONDO,,189100.0,935,2024-05-24,52920.0,2022.0,0708056289018
341686226,Murfreesboro,TN,RECENTLY_SOLD,3704 Lantern Ln LOT 163,37128,4.0,2.0,460420,-86.465775,35.792473,SINGLE_FAMILY,6534.0,462200.0,2225,2024-05-21,,,
48641022,Newberg,OR,OTHER,415 N School St,97132,3.0,2.0,434400,-122.974365,45.303436,SINGLE_FAMILY,5501.0,434400.0,2403,1998-07-16,191782.0,2023.0,R3218DD10500
52658620,Bryceville,FL,OTHER,11499 Buckhead Trl,32009,3.0,2.0,362300,-81.86526,30.439728,SINGLE_FAMILY,35817.0,362300.0,1944,2001-08-13,138017.0,2022.0,011S24018B00340000
4715164,Montgomery,IL,OTHER,1315 Royal Dr,60538,3.0,1.5,267200,-88.29316,41.72977,SINGLE_FAMILY,10672.0,267200.0,2098,2001-11-16,70786.0,2022.0,1535328021
79531363,Spokane,WA,OTHER,3707 W Jay St,99208,4.0,3.0,555800,-117.465195,47.73949,SINGLE_FAMILY,11475.0,555800.0,2949,2007-04-25,519900.0,2023.0,262321011
